No;full_text;username;tweet_normalized;skor_total;skor_positif;skor_negatif;n_match;n_total;kata_match;sentimen
254;momen haru perpisahan siswa yg putus sekolah karena faktor ekonomi di tengah besarnya anggaran program seperti makan bergizi gratis mbg yang mencapai triliunan rupiah realitas di lapangan justru menunjukkan cerita yang berbeda ikhsan siswa kelas viii di smp negeri;NenkMonica;['peristiwa', 'haru', 'perpisahan', 'siswa', 'putus', 'sekolah', 'faktor', 'ekonomi', 'besarnya', 'anggaran', 'program', 'makan', 'bergizi', 'gratis', 'mbg', 'mencapai', 'triliunan', 'rupiah', 'realitas', 'lapangan', 'cerita', 'berbeda', 'ikhsan', 'siswa', 'kelas', 'viii', 'smp', 'negeri'];-4.0;19.0;-23.0;13;28;[('peristiwa', 2.0), ('siswa', 3.0), ('putus', -5.0), ('sekolah', 3.0), ('faktor', -4.0), ('makan', 1.0), ('gratis', 4.0), ('realitas', -3.0), ('lapangan', 3.0), ('cerita', -4.0), ('berbeda', -4.0), ('siswa', 3.0), ('kelas', -3.0)];Negatif
255;seorang santri yatim bernama muhammad zainuddin alwi merasakan manfaat program makan bergizi gratis mbg setelah bergabung di dapur sppg klodran sejak melalui pekerjaannya ia memperoleh penghasilan untuk membantu keluarga sekaligus menambah keterampilan sebagai bekal di;antaranews;['santri', 'yatim', 'bernama', 'muhammad', 'zainuddin', 'alwi', 'merasakan', 'manfaat', 'program', 'makan', 'bergizi', 'gratis', 'mbg', 'bergabung', 'dapur', 'sppg', 'klodran', 'pekerjaannya', 'memperoleh', 'penghasilan', 'membantu', 'keluarga', 'menambah', 'keterampilan', 'bekal'];24.0;28.0;-4.0;9;25;[('bernama', 4.0), ('manfaat', 5.0), ('makan', 1.0), ('gratis', 4.0), ('bergabung', -4.0), ('membantu', 4.0), ('keluarga', 4.0), ('menambah', 3.0), ('bekal', 3.0)];Positif
256;harga sayur stabil petani boyolali dukung keberlanjutan mbg boyolali april program makan bergizi gratis mbg mulai berdampak pada stabilitas harga sayur di tingkat petani di boyolali karisudin petani di kecamatan selo menyebut komoditas seperti bawang merah kini;BangPino__;['harga', 'sayur', 'stabil', 'petani', 'boyolali', 'dukung', 'keberlanjutan', 'mbg', 'boyolali', 'april', 'program', 'makan', 'bergizi', 'gratis', 'mbg', 'berdampak', 'stabilitas', 'harga', 'sayur', 'tingkat', 'petani', 'boyolali', 'karisudin', 'petani', 'kecamatan', 'selo', 'menyebut', 'komoditas', 'bawang', 'merah'];30.0;30.0;0.0;10;30;[('harga', 3.0), ('stabil', 3.0), ('dukung', 4.0), ('makan', 1.0), ('gratis', 4.0), ('stabilitas', 4.0), ('harga', 3.0), ('tingkat', 1.0), ('menyebut', 3.0), ('merah', 4.0)];Positif
257;di balik senyum anakanak ada harapan besar untuk negeri ini polri turut mendampingi program makan bergizi gratis sebagai bentuk kepedulian terhadap tumbuh kembang generasi bangsa polri terus menjamin ketahanan pangan masyarakat dan;bidhumas_jatim;['senyum', 'anakanak', 'harapan', 'negeri', 'polri', 'mendampingi', 'program', 'makan', 'bergizi', 'gratis', 'bentuk', 'kepedulian', 'tumbuh', 'kembang', 'generasi', 'bangsa', 'polri', 'menjamin', 'ketahanan', 'pangan', 'masyarakat'];10.0;18.0;-8.0;8;21;[('senyum', 2.0), ('makan', 1.0), ('gratis', 4.0), ('bentuk', 4.0), ('kepedulian', 4.0), ('kembang', 3.0), ('generasi', -3.0), ('menjamin', -5.0)];Positif
258;diterpa masalah bertubitubi uya kuya kembali harus menghadapi ujian baru setelah sebelumnya rumahnya sempat dijarah akibat hoax yang viral ia lagilagi jadi sasaran kabar bohongkali ini dituding memiliki dapur program makan bergizi gratis mbg situasi ini membuat;VIVAcoid;['diterpa', 'bertubitubi', 'uya', 'kuya', 'menghadapi', 'ujian', 'rumahnya', 'dijarah', 'akibat', 'hoax', 'viral', 'lagilagi', 'sasaran', 'kabar', 'bohongkali', 'dituding', 'memiliki', 'dapur', 'program', 'makan', 'bergizi', 'gratis', 'mbg', 'situasi'];-5.0;6.0;-11.0;6;24;[('ujian', 1.0), ('akibat', -3.0), ('hoax', -5.0), ('kabar', -3.0), ('makan', 1.0), ('gratis', 4.0)];Negatif
259;program makan bergizi gratis mbg yang digulirkan presiden prabowo subianto memberikan dampak positif bagi pelaku usaha kecil di daerah salah satunya dirasakan oleh sholikin perajin tempe asal desa semen kabupaten ngawi jawa timur yang mencatat peningkatan produksi;abu_waras;['program', 'makan', 'bergizi', 'gratis', 'mbg', 'digulirkan', 'presiden', 'prabowo', 'subianto', 'dampak', 'positif', 'pelaku', 'usaha', 'daerah', 'salah', 'satunya', 'dirasakan', 'sholikin', 'perajin', 'tempe', 'desa', 'semen', 'kabupaten', 'ngawi', 'jawa', 'timur', 'mencatat', 'peningkatan', 'produksi'];1.0;12.0;-11.0;7;29;[('makan', 1.0), ('gratis', 4.0), ('presiden', 3.0), ('dampak', -3.0), ('positif', 4.0), ('usaha', -4.0), ('salah', -4.0)];Positif
260;lonjakan biaya ukt di ptn saat ini menjadi ancaman nyata yang mengubah pendidikan tinggi dari hak warga negara menjadi privilege kelompok elite ketika anggaran pendidikan justru dialokasikan untuk program makan bergizi gratis mbg negara tampak sedang melakukan kebijakan;kenhans03;['lonjakan', 'biaya', 'ukt', 'ptn', 'ancaman', 'nyata', 'mengubah', 'pendidikan', 'hak', 'warga', 'negara', 'privilege', 'kelompok', 'elite', 'anggaran', 'pendidikan', 'dialokasikan', 'program', 'makan', 'bergizi', 'gratis', 'mbg', 'negara', 'kebijakan'];8.0;17.0;-9.0;7;24;[('ancaman', -4.0), ('nyata', 4.0), ('kelompok', -5.0), ('elite', 5.0), ('makan', 1.0), ('gratis', 4.0), ('kebijakan', 3.0)];Positif
261;dulu cuma makan nasi sama garam sekarang anakanak bisa menikmati buah susu dan makanan bergizi berkat program mbg perubahan kecil yang membawa harapan besar untuk masa depan generasi bangsa pagii;BenaDinata01;['makan', 'nasi', 'garam', 'anakanak', 'menikmati', 'buah', 'susu', 'makanan', 'bergizi', 'berkat', 'program', 'mbg', 'perubahan', 'membawa', 'harapan', 'generasi', 'bangsa', 'pagi'];-5.0;11.0;-16.0;10;18;[('makan', 1.0), ('nasi', 2.0), ('menikmati', -3.0), ('buah', -3.0), ('susu', -4.0), ('makanan', 3.0), ('berkat', 1.0), ('perubahan', 4.0), ('generasi', -3.0), ('pagi', -3.0)];Negatif
262;efektivitas makan bergizi gratis terlihat dari dampak positif yang dirasakan langsung oleh masyarakat;RosaJaanne;['efektivitas', 'makan', 'bergizi', 'gratis', 'dampak', 'positif', 'dirasakan', 'langsung', 'masyarakat'];9.0;12.0;-3.0;5;9;[('makan', 1.0), ('gratis', 4.0), ('dampak', -3.0), ('positif', 4.0), ('langsung', 3.0)];Positif
263;kepala badan gizi nasional bgn dadan hindayana meluruskan bahwa pernyataannya terkait kebutuhan ekor sapi untuk program makan bergizi gratis mbg hanya merupakan simulasi atau pengandaian perhitungan baca selengkapnya di ac;kompascom;['kepala', 'badan', 'gizi', 'nasional', 'bgn', 'dadan', 'hindayana', 'meluruskan', 'pernyataannya', 'terkait', 'kebutuhan', 'ekor', 'sapi', 'program', 'makan', 'bergizi', 'gratis', 'mbg', 'simulasi', 'pengandaian', 'perhitungan', 'baca', 'selengkapnya', 'ac'];4.0;16.0;-12.0;10;24;[('badan', -3.0), ('terkait', -3.0), ('kebutuhan', 4.0), ('ekor', -3.0), ('sapi', -3.0), ('makan', 1.0), ('gratis', 4.0), ('pengandaian', 3.0), ('baca', 3.0), ('selengkapnya', 1.0)];Positif
264;hanya simulasi terkait kenutuhan daging sapi dalam program mbg kepala badan gizi nasional bgndadanhindayanamengklarifikasi pernyataannya yang menyebut kebutuhan daging sapi dalam program makan bergizi gratis mbg mencapai ribu ekor per hari dadan mengatakan angka;Jateng_Twit;['simulasi', 'terkait', 'kenutuhan', 'daging', 'sapi', 'program', 'mbg', 'kepala', 'badan', 'gizi', 'nasional', 'bgndadanhindayanamengklarifikasi', 'pernyataannya', 'menyebut', 'kebutuhan', 'daging', 'sapi', 'program', 'makan', 'bergizi', 'gratis', 'mbg', 'mencapai', 'ribu', 'ekor', 'dadan', 'angka'];-3.0;12.0;-15.0;9;27;[('terkait', -3.0), ('sapi', -3.0), ('badan', -3.0), ('menyebut', 3.0), ('kebutuhan', 4.0), ('sapi', -3.0), ('makan', 1.0), ('gratis', 4.0), ('ekor', -3.0)];Negatif
265;program tersebut mewajibkan dapur pelaksana makan bergizi gratis mbg memiliki sejumlah sertifikasi seperti laik higiene halal dan hazard analysis and critical control point haccp guna menjamin kualitas dan keamanan pangan namun anggota dpr ri irma suryani chaniago;Jateng_Twit;['program', 'mewajibkan', 'dapur', 'pelaksana', 'makan', 'bergizi', 'gratis', 'mbg', 'memiliki', 'sertifikasi', 'laik', 'higiene', 'halal', 'hazard', 'analysis', 'dan', 'critical', 'control', 'titik', 'haccp', 'menjamin', 'kualitas', 'keamanan', 'pangan', 'anggota', 'dpr', 'ri', 'irma', 'suryani', 'chaniago'];-9.0;9.0;-18.0;8;30;[('mewajibkan', -2.0), ('makan', 1.0), ('gratis', 4.0), ('laik', -5.0), ('titik', -3.0), ('menjamin', -5.0), ('kualitas', 4.0), ('anggota', -3.0)];Negatif
266;isu ribu sapi untuk mbg disorot bgn jelaskan kenapa daging jarang muncul pernyataan kepala badan gizi nasional bgn dadan hindayana soal ribu ekor sapi untuk program makan bergizi gratis mbg sempat menuai sorotan pasalnya menu daging sapi dinilai jarang muncul;Melihat_Indo;['isu', 'ribu', 'sapi', 'mbg', 'disorot', 'bgn', 'daging', 'jarang', 'muncul', 'pernyataan', 'kepala', 'badan', 'gizi', 'nasional', 'bgn', 'dadan', 'hindayana', 'ribu', 'ekor', 'sapi', 'program', 'makan', 'bergizi', 'gratis', 'mbg', 'menuai', 'sorotan', 'pasalnya', 'menu', 'daging', 'sapi', 'dinilai', 'jarang', 'muncul'];-17.0;5.0;-22.0;10;34;[('isu', -1.0), ('sapi', -3.0), ('muncul', -3.0), ('badan', -3.0), ('ekor', -3.0), ('sapi', -3.0), ('makan', 1.0), ('gratis', 4.0), ('sapi', -3.0), ('muncul', -3.0)];Negatif
267;mbg makan bergizi gratis kalau yang buat ai gpt dengan codex berasa banget aura nasionalismenya bandingkan sama web bgn disebelah kanan;F2aldi;['mbg', 'makan', 'bergizi', 'gratis', 'ai', 'gpt', 'codex', 'berasa', 'sekali', 'aura', 'nasionalismenya', 'bandingkan', 'web', 'bgn', 'disebelah', 'kanan'];2.0;5.0;-3.0;4;16;[('makan', 1.0), ('gratis', 4.0), ('berasa', -2.0), ('sekali', -1.0)];Positif
268;dadan menyebut pihaknya tidak mungkin bekerja sendirian dalam proses pengadaan ini ia menepis isu bahwa pengadaan motor listrik untuk program makan bergizi gratis dilakukan secara sepihak tanpa persetujuan kementerian keuangan gt yang benar mana nih;King_PWS_;['dadan', 'menyebut', 'proses', 'pengadaan', 'menepis', 'isu', 'pengadaan', 'motor', 'listrik', 'program', 'makan', 'bergizi', 'gratis', 'persetujuan', 'kementerian', 'keuangan', 'gitu'];5.0;9.0;-4.0;6;17;[('menyebut', 3.0), ('proses', 1.0), ('menepis', -3.0), ('isu', -1.0), ('makan', 1.0), ('gratis', 4.0)];Positif
269;program makan bergizi gratis menjadi wujud nyata transformasi gizi bangsa memperkuat pilar mbg yang kokoh dalam menciptakan generasi sehat cerdas dan berkualitas sebagai fondasi masa depan indonesia;Vifirukmini;['program', 'makan', 'bergizi', 'gratis', 'wujud', 'nyata', 'transformasi', 'gizi', 'bangsa', 'memperkuat', 'pilar', 'mbg', 'kokoh', 'menciptakan', 'generasi', 'sehat', 'cerdas', 'berkualitas', 'fondasi', 'indonesia'];16.0;22.0;-6.0;9;20;[('makan', 1.0), ('gratis', 4.0), ('wujud', 2.0), ('nyata', 4.0), ('memperkuat', 3.0), ('generasi', -3.0), ('sehat', 4.0), ('berkualitas', 4.0), ('fondasi', -3.0)];Positif
270;program makan bergizi gratis mbg memang datang dengan tantangan besar dari distribusi yang kompleks risiko keamanan pangan sampai beban anggaran negara yang tidak sedikit tapi tujuannya satu meningkatkan kualitas manusia indonesia dari hal paling dasar gizi prof arif;kompascom;['program', 'makan', 'bergizi', 'gratis', 'mbg', 'tantangan', 'distribusi', 'kompleks', 'risiko', 'keamanan', 'pangan', 'beban', 'anggaran', 'negara', 'tujuannya', 'meningkatkan', 'kualitas', 'manusia', 'indonesia', 'dasar', 'gizi', 'prof', 'arif'];11.0;19.0;-8.0;8;23;[('makan', 1.0), ('gratis', 4.0), ('distribusi', 3.0), ('risiko', -3.0), ('beban', -5.0), ('kualitas', 4.0), ('manusia', 3.0), ('arif', 4.0)];Positif
271;wkwkwkwk rakyat harus terus kekurangan gizi agar program makan bergizi gratis mbg tetap relevan selama tahun;salam4jari;['wkwkwkwk', 'rakyat', 'kekurangan', 'gizi', 'program', 'makan', 'bergizi', 'gratis', 'mbg', 'relevan'];2.0;5.0;-3.0;3;10;[('kekurangan', -3.0), ('makan', 1.0), ('gratis', 4.0)];Positif
272;kepala badan pengawas obat dan makanan bpom ri taruna ikrar mengakui belum pernah sama sekali melakukan uji sampling program makan bergizi gratis sejak program tersebut berjalan;blue_berets7;['kepala', 'badan', 'pengawas', 'obat', 'makanan', 'bpom', 'ri', 'taruna', 'ikrar', 'mengakui', 'uji', 'sampling', 'program', 'makan', 'bergizi', 'gratis', 'program', 'berjalan'];3.0;9.0;-6.0;6;18;[('badan', -3.0), ('obat', -3.0), ('makanan', 3.0), ('uji', 1.0), ('makan', 1.0), ('gratis', 4.0)];Positif
273;program mbg dorong rantai pasok lokal budidaya lele jadi tulang punggung blora april program makan bergizi gratis mbg tidak hanya berperan dalam meningkatkan asupan gizi masyarakat tetapi mendorong terbentuknya rantai pasok pangan lokal berbasis komunitas;NenkMonica;['program', 'mbg', 'dorong', 'rantai', 'pasok', 'lokal', 'budidaya', 'lele', 'tulang', 'punggung', 'blora', 'april', 'program', 'makan', 'bergizi', 'gratis', 'mbg', 'berperan', 'meningkatkan', 'asupan', 'gizi', 'masyarakat', 'mendorong', 'terbentuknya', 'rantai', 'pasok', 'pangan', 'lokal', 'berbasis', 'komunitas'];-12.0;5.0;-17.0;7;30;[('rantai', -3.0), ('tulang', -4.0), ('makan', 1.0), ('gratis', 4.0), ('mendorong', -4.0), ('rantai', -3.0), ('komunitas', -3.0)];Negatif
274;kolaborasi lintas sektor mempercepat pelaksanaan program makan bergizi gratis mbg;kenzoo_46;['kolaborasi', 'lintas', 'sektor', 'mempercepat', 'pelaksanaan', 'program', 'makan', 'bergizi', 'gratis', 'mbg'];1.0;5.0;-4.0;3;10;[('pelaksanaan', -4.0), ('makan', 1.0), ('gratis', 4.0)];Positif
275;rakyat butuh solusi yang langsung terasa di perut dan dompet program makan bergizi gratis ini bukti kalau pemerintah nggak mainmain soal kesejahteraan dari akar rumput nggak perlu banyak gaya yang penting kerja nyata el rumi syifa hadju manohara;AnggelaTijam;['rakyat', 'butuh', 'solusi', 'langsung', 'perut', 'dompet', 'program', 'makan', 'bergizi', 'gratis', 'bukti', 'pemerintah', 'tidak', 'mainmain', 'kesejahteraan', 'akar', 'rumput', 'tidak', 'gaya', 'kerja', 'nyata', 'el', 'rumi', 'syifa', 'hadju', 'manohara'];-1.0;23.0;-24.0;14;26;[('butuh', -5.0), ('solusi', 3.0), ('langsung', 3.0), ('perut', 3.0), ('makan', 1.0), ('gratis', 4.0), ('bukti', -3.0), ('tidak', -5.0), ('akar', -3.0), ('rumput', 3.0), ('tidak', -5.0), ('kerja', 2.0), ('nyata', 4.0), ('el', -3.0)];Negatif
276;personel babinsa jajaran kodim sidrap melaksanakan kegiatan pendampingan penyaluran program makan bergizi gratis di wilayah kabupaten sidrap senin;1420_sidrap;['personel', 'babinsa', 'jajaran', 'kodim', 'sidrap', 'melaksanakan', 'kegiatan', 'pendampingan', 'penyaluran', 'program', 'makan', 'bergizi', 'gratis', 'wilayah', 'kabupaten', 'sidrap', 'senin'];5.0;8.0;-3.0;4;17;[('melaksanakan', -3.0), ('kegiatan', 3.0), ('makan', 1.0), ('gratis', 4.0)];Positif
277;makan bergizi gratis investasi masa depan bangsa;cingaran;['makan', 'bergizi', 'gratis', 'investasi', 'bangsa'];5.0;5.0;0.0;2;5;[('makan', 1.0), ('gratis', 4.0)];Positif
278;berkat program makan bergizi gratis ia bisa makan sehat tanpa biaya harapannya program ini terus berlanjut karena sangat berdampak nyata bagi kesehatan dan kebahagiaan siswa di seluruh indonesia;asepopek;['berkat', 'program', 'makan', 'bergizi', 'gratis', 'makan', 'sehat', 'biaya', 'harapannya', 'program', 'berlanjut', 'berdampak', 'nyata', 'kesehatan', 'kebahagiaan', 'siswa', 'indonesia'];22.0;22.0;0.0;8;17;[('berkat', 1.0), ('makan', 1.0), ('gratis', 4.0), ('makan', 1.0), ('sehat', 4.0), ('nyata', 4.0), ('kebahagiaan', 4.0), ('siswa', 3.0)];Positif
279;guys ada pernyataan dari appmbgi yang menurut gue adalah salah satu yang paling perlu dikritisi dengan sangat teliti hari ini appmbgi asosiasi pengusaha dan pengelola dapur makan bergizi gratis indonesia baru saja mengklaim dua hal sekaligus satu mbg berjalan mulus tanpa;LambeSahamjja;['teman', 'pernyataan', 'appmbgi', 'aku', 'salah', 'dikritisi', 'teliti', 'appmbgi', 'asosiasi', 'pengusaha', 'pengelola', 'dapur', 'makan', 'bergizi', 'gratis', 'indonesia', 'mengklaim', 'mbg', 'berjalan', 'mulus'];-6.0;7.0;-13.0;6;20;[('aku', 2.0), ('salah', -4.0), ('asosiasi', -4.0), ('makan', 1.0), ('gratis', 4.0), ('mulus', -5.0)];Negatif
280;rk bgn jagonya bikin program makan bergizi gratis rumah bersubsidi eksklusif yang gratis buat anak yang subsidi buat pegawai yang nggak dapet apaapa guru yang ngajarin anak terlalu asuuu;Alitt4mb3ng;['rk', 'bgn', 'jagonya', 'program', 'makan', 'bergizi', 'gratis', 'rumah', 'bersubsidi', 'eksklusif', 'gratis', 'anak', 'subsidi', 'pegawai', 'tidak', 'dapat', 'apaapa', 'guru', 'ngajarin', 'anak', 'asuuu'];13.0;24.0;-11.0;11;21;[('makan', 1.0), ('gratis', 4.0), ('rumah', 3.0), ('eksklusif', 4.0), ('gratis', 4.0), ('anak', -3.0), ('pegawai', 3.0), ('tidak', -5.0), ('dapat', 2.0), ('guru', 3.0), ('anak', -3.0)];Positif
281;sampang seorang warga mengabarkan bahwa sejumlah murid sdn bira tengah sokobanah sampang mengalami reaksi alergi kulit setelah mengonsumsi menu makan bergizi gratis mbg pada rabu;M3di4Upd4t3;['sampang', 'warga', 'mengabarkan', 'siswa', 'sdn', 'bira', 'sokobanah', 'sampang', 'mengalami', 'reaksi', 'alergi', 'kulit', 'mengonsumsi', 'menu', 'makan', 'bergizi', 'gratis', 'mbg', 'rabu'];-1.0;11.0;-12.0;7;19;[('siswa', 3.0), ('mengalami', 3.0), ('reaksi', -5.0), ('alergi', -3.0), ('mengonsumsi', -4.0), ('makan', 1.0), ('gratis', 4.0)];Negatif
282;yang nulis program makan bergizi mengambil anggaran pendidikan dan kesehatan bukan saya tapi buku ini;zanatul_91;['nulis', 'program', 'makan', 'bergizi', 'mengambil', 'anggaran', 'pendidikan', 'kesehatan', 'buku'];1.0;1.0;0.0;1;9;[('makan', 1.0)];Positif
283;garing program makan gratis nabi sulaiman juga gagal pada akhirnya;nbsjbmvtjbob;['garing', 'program', 'makan', 'gratis', 'nabi', 'sulaiman', 'gagal'];8.0;12.0;-4.0;5;7;[('garing', 5.0), ('makan', 1.0), ('gratis', 4.0), ('nabi', 2.0), ('gagal', -4.0)];Positif
284;baca di sini wakil kepala badan gizi nasional bgn bidang komunikasi publik dan investigasi nanik sudaryati deyang menjelaskan kronologi meninggalnya seorang balita di cianjur jawa barat yang disebut karena mengonsumsi makan bergizi gratis mbg ac;kompascom;['baca', 'wakil', 'kepala', 'badan', 'gizi', 'nasional', 'bgn', 'bidang', 'komunikasi', 'publik', 'investigasi', 'nanik', 'sudaryati', 'deyang', 'kronologi', 'meninggalnya', 'balita', 'cianjur', 'jawa', 'barat', 'mengonsumsi', 'makan', 'bergizi', 'gratis', 'mbg', 'ac'];-4.0;8.0;-12.0;7;26;[('baca', 3.0), ('badan', -3.0), ('komunikasi', -4.0), ('kronologi', -1.0), ('mengonsumsi', -4.0), ('makan', 1.0), ('gratis', 4.0)];Negatif
285;fokus mbg diperjelas untuk memastikan program makan bergizi gratis benarbenar tepat sasaran bagi anak yang paling membutuhkan dan memberi dampak nyata bagi generasi sehat indonesia;AngkasaAyani;['fokus', 'mbg', 'diperjelas', 'program', 'makan', 'bergizi', 'gratis', 'benarbenar', 'sasaran', 'anak', 'membutuhkan', 'dampak', 'nyata', 'generasi', 'sehat', 'indonesia'];7.0;16.0;-9.0;8;16;[('fokus', 3.0), ('makan', 1.0), ('gratis', 4.0), ('anak', -3.0), ('dampak', -3.0), ('nyata', 4.0), ('generasi', -3.0), ('sehat', 4.0)];Positif
286;yang penting mbg makan bergizi gratis;AkbarGID;['mbg', 'makan', 'bergizi', 'gratis'];5.0;5.0;0.0;2;4;[('makan', 1.0), ('gratis', 4.0)];Positif
287;suplai dapur mbg di jabodetabek omzet pedagang buah di pasar kramat jati meroket jakarta gandi fanani salah satu pedagang buah di pasar kramat jati jakarta timur merasakan peningkatan penjualan sejak kehadiran program makan bergizi gratis mbg pada awal tahun;RadioElshinta;['suplai', 'dapur', 'mbg', 'jabodetabek', 'omzet', 'pedagang', 'buah', 'pasar', 'kramat', 'jati', 'meroket', 'jakarta', 'gandi', 'fanani', 'salah', 'pedagang', 'buah', 'pasar', 'kramat', 'jati', 'jakarta', 'timur', 'merasakan', 'peningkatan', 'penjualan', 'kehadiran', 'program', 'makan', 'bergizi', 'gratis', 'mbg'];-5.0;8.0;-13.0;7;31;[('suplai', -3.0), ('buah', -3.0), ('salah', -4.0), ('buah', -3.0), ('kehadiran', 3.0), ('makan', 1.0), ('gratis', 4.0)];Negatif
288;program makan bergizi gratis mbg turut mendorong peningkatan permintaan bahan pangan lokal;RadioIdolaSMG;['program', 'makan', 'bergizi', 'gratis', 'mbg', 'mendorong', 'peningkatan', 'permintaan', 'bahan', 'pangan', 'lokal'];-2.0;5.0;-7.0;4;11;[('makan', 1.0), ('gratis', 4.0), ('mendorong', -4.0), ('bahan', -3.0)];Negatif
289;polres tabalong bagikan makan bergizi gratis wujud nyata kepedulian untuk generasi muda polres tabalong melalui satuan pelayanan pemenuhan gizi sppg sebagai wujud kepedulian terhadap kesehatan generasi muda dengan mendistribusikan;im_utuhslebew;['polres', 'tabalong', 'bagikan', 'makan', 'bergizi', 'gratis', 'wujud', 'nyata', 'kepedulian', 'generasi', 'muda', 'polres', 'tabalong', 'satuan', 'pelayanan', 'pemenuhan', 'gizi', 'sppg', 'wujud', 'kepedulian', 'kesehatan', 'generasi', 'muda', 'mendistribusikan'];14.0;24.0;-10.0;12;24;[('makan', 1.0), ('gratis', 4.0), ('wujud', 2.0), ('nyata', 4.0), ('kepedulian', 4.0), ('generasi', -3.0), ('muda', -2.0), ('pelayanan', 3.0), ('wujud', 2.0), ('kepedulian', 4.0), ('generasi', -3.0), ('muda', -2.0)];Positif
